"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903050","regulation of proteolysis involved in protein catabolic process","74/4155","239/18805",0.309623430962343,1.40131615385003,3.32520359815427,0.000862549842774249,0.0203282893396683,0.0180463039918776,"PBK/BCAP31/LAPTM5/CEBPA/PLK1/CDC20/GABARAP/ELOB/CAV1/UBXN1/AURKA/HSPA1B/SGTA/HSPA1A/SIRT6/ARAF/DNAJB2/IKBKG/CSNK2B/NOP53/FZR1/TRAF7/EGF/CCDC22/DVL1/STUB1/PSMF1/CSNK1D/DDRGK1/ZER1/SIRT2/TMEM259/CDK2/GPX1/RACK1/RPL11/BAG6/RPS7/HSPBP1/DDA1/CCAR2/DNAAF4/CAMLG/RPL23/AKT1/GSK3A/SUMO1/LRRK2/KEAP1/F8A1/PTK2/SH3RF2/RPL5/RAD23A/WAC/SOCS4/PSMC3/GIPC1/CTSC/PKD1/BAG2/USP25/SOCS5/TRIM67/MDM2/LAMP3/HIPK2/AXIN1/GABARAPL2/LATS1/UCHL5/PINK1/XBP1/COP1",74
"GO:0000018","regulation of DNA recombination","48/4155","142/18805",0.338028169014085,1.52987237504449,3.37533237672151,0.000871205228306474,0.0204553766900872,0.0181591249440423,"ACTB/POLQ/RAD51/CHEK1/HDGFL2/PLK1/PARPBP/RAD51AP1/PPP4C/SIRT6/WAS/TGFB1/MAD2L2/TIMELESS/ATAD5/KPNA2/BLM/H1-6/RMI2/RECQL5/RNF126/DMAP1/RUVBL2/NSD2/VPS72/HELB/FBH1/TFRC/KMT5C/SETD2/SMCHD1/WRAP53/PELI1/NBN/FOXP3/TNFSF13/TP53BP1/ERCC2/IL4/KAT5/H1-10/MRGBP/WDR48/FIGNL1/TNFSF4/EPC2/FANCB/PRMT1",48
"GO:0050670","regulation of lymphocyte proliferation","75/4155","243/18805",0.308641975308642,1.39687421075307,3.31615983280662,0.000883336880640876,0.0205860182332255,0.0182751011072131,"AIF1/IGF1/PYCARD/TYROBP/CD38/TNFRSF14/CCDC88B/CORO1A/PKN1/VSIR/PTPN6/MZB1/TNFRSF1B/TGFB1/LST1/CEBPB/LILRB2/SFTPD/CD1D/BID/IL21/MIF/ATAD5/CLEC4G/TYK2/SASH3/IL12A/RIPK3/LILRB1/RPS3/CD74/RAC2/BTN2A2/TNFRSF13B/TICAM1/LEP/PDE5A/EFNB1/IL27/CD81/SOS1/TFRC/HLA-DPB1/SCRIB/DHPS/PELI1/LGALS3/FOXP3/CD80/SLC4A2/TNFSF13/CD24/MAD1L1/PAWR/CASP3/HLA-DRB1/TWSG1/SYK/HLA-DPA1/RASAL3/DLG1/IL4/LILRB4/IGFBP2/TNFRSF4/TMIGD2/TNFRSF9/ZBTB7B/CD274/VTCN1/TNFSF4/LGALS9/IL6ST/CHRNB2/AGER",75
"GO:1903320","regulation of protein modification by small protein conjugation or removal","75/4155","243/18805",0.308641975308642,1.39687421075307,3.31615983280662,0.000883336880640876,0.0205860182332255,0.0182751011072131,"LAPTM5/PLK1/UBE2C/CDC20/GABARAP/TSPO/CAV1/UBXN1/HSPA1B/INAVA/HSPA1A/DNAJB2/TOLLIP/RPS2/VPS28/SKP1/MAD2L1/NOP53/FZR1/FBXO5/ARRB2/MAD2L2/STUB1/HMG20B/CDC14B/TCF25/GPS2/PEF1/COPS7A/RPL11/GPS1/RPS7/WBP1L/COPS9/DCUN1D3/SIRT7/CEP63/RPS3/CDK5/HSPBP1/CAMLG/TICAM1/PER2/EPAS1/TNIP1/RPL23/GNL3L/DTX3L/ARRB1/AKT1/GSK3A/LRRK2/MYCBP2/PELI1/SVBP/SH3RF2/FANCM/RPL5/SENP2/HDAC3/CENPX/BAG2/PDCD6/MINAR1/WDR48/AXIN1/TNFAIP3/MIR101-1/SEPTIN4/RELA/PINK1/MTBP/PRKCE/PHF23/WNK1",75
"GO:0002429","immune response-activating cell surface receptor signaling pathway","100/4155","340/18805",0.294117647058824,1.33113895377646,3.28145836116882,0.000901359171215332,0.0209151714267307,0.0185673046709583,"CYBA/CSK/LAPTM5/TYROBP/IGHG1/CD38/BTN1A1/PRAM1/THEMIS2/IKBKG/HCK/IGHG3/SH2B2/PTPN6/LILRA2/NFAM1/FCHO1/STK11/BTN2A3P/TNIP2/IGHG4/IGLC1/IGLC6/C5AR2/IRAK2/NINJ1/IGLC3/PLA2G6/IGHG2/PLD2/BTN3A1/LIME1/IGKC/CD14/GPS2/IRF3/CMTM3/BAX/IGLC7/BAG6/DGKZ/MYO1G/ECSIT/FCER2/HRAS/RPS3/GBP1/BTN3A3/OAS1/IRAK1/PRKD2/NR1H3/BTN2A2/TICAM1/LTF/ELF1/MIR708/KCNN4/CD81/CRKL/SOS1/PHPT1/HLA-DPB1/CLEC7A/TBK1/BRAF/IGHA1/NAGLU/PELI1/LGALS3/PTK2/UBR2/FOXP3/MICB/PAWR/DUSP22/HLA-DRB1/EIF2B4/SYK/SHB/RC3H2/ZNRF1/BTN3A2/LILRB4/EP300/FCN1/NCR3/NR1D1/RAB11FIP2/RNF31/DENND1B/CYLD/TNFAIP3/WDFY1/VTCN1/RELA/TRBC2/FPR1/PRKCE/WNK1",100
"GO:0045785","positive regulation of cell adhesion","140/4155","499/18805",0.280561122244489,1.26978385169858,3.25282963199369,0.000904133267928542,0.0209151714267307,0.0185673046709583,"ACTB/AIF1/IGF1/EPHA1/PYCARD/CSK/FUT7/SART1/CAV1/TNFRSF14/ADAM8/CCDC88B/CORO1A/FLOT2/PPM1F/VSIR/STX4/PTPN6/FCHO1/TGFB1/SMARCD2/BAD/LILRB2/LAMC1/GFUS/UNC13D/CD1D/CXCL13/IL21/CIB1/CDH13/TMEM102/EPB41L5/CEACAM6/LAMB1/TYK2/SASH3/IL12A/ITGB3/RARA/PTAFR/ILK/IL4R/LGALS1/NODAL/KLHL22/FLOT1/LILRB1/LDB1/ITGB2/RPS3/VEGFA/RHOA/RSU1/CD74/IRAK1/PRKD2/EFEMP2/BTN2A2/CSF1/FLNA/FN1/LEP/EFNB1/OLFM4/TEK/RRAS/PKP3/SERPINF2/MMRN1/RAC3/ABL2/RAC1/LIMS2/NFAT5/CD81/ARL2/CRKL/TFRC/AKT1/HLA-DPB1/CCL25/BRAF/DHPS/PIK3R6/MIR27B/FOXP3/CD80/CD24/KIFAP3/ST3GAL4/CD44/TJP1/CTSG/DOCK1/LIMS1/HLA-DRB1/HLX/SYK/TNFRSF18/KLHL25/SOCS5/MAGI1/COL26A1/HLA-DPA1/RASAL3/SHB/IL4/KAT5/ITGA2/LILRB4/RELL2/EP300/RAG1/IGFBP2/TMIGD2/PLPP3/CYLD/ZBTB7B/CD4/SAA1/HLA-DMA/CD274/GCNT1/ZBTB16/VTCN1/PIK3R2/TESK1/RELA/TNFSF4/XBP1/DOCK8/LGALS9/FUT4/IL6ST/CARMIL1/EMILIN1/PTPN11/AGER/PRKCE",140
"GO:0071168","protein localization to chromatin","25/4155","62/18805",0.403225806451613,1.82494856566127,3.46493416199208,0.000931617251722973,0.0214717226141593,0.0190613792951214,"ESCO2/CENPA/PLK1/SPI1/H4C8/SIRT6/SGF29/EZH2/CDK9/H4C9/WBP2/H2BC11/H4C4/RUVBL2/FAM47E/MCM8/LEMD2/SETD2/ESR1/MMS22L/SPIN1/H4C5/VCPIP1/ZMYND8/NIPBL",25
"GO:0051258","protein polymerization","85/4155","282/18805",0.301418439716312,1.36418141007587,3.28154592755362,0.000945674803431147,0.0217158803762266,0.0192781287285154,"COTL1/TWF2/DIAPH3/SKA1/AIF1/TPX2/CHMP2A/TUBA1A/PYCARD/CDC42EP2/UBE2C/CHMP4B/CORO7/HSPA1B/SSNA1/CORO1A/ARPC4/HSPA1A/PFN1/HCK/STMN1/FES/WAS/FBXO5/CAPG/HAUS7/VASP/CRACD/CSNK1D/TPPP3/MET/TRIM6/CCDC57/ARPC3/MSRB1/HCLS1/GSN/MLST8/WASF1/CHMP4A/CPAP/SSH3/NAV3/TUBGCP2/SPTBN1/TBCD/DCTN1/FLII/RPS3/CCL24/GPX4/RAC1/ARL2/ARPC5/PRUNE1/KANK3/NCKAP1/CATIP/RDX/PSRC1/RANBP9/NUMA1/ARHGAP6/BAIAP2/ANKRD53/CCL26/BIN1/CDC42EP4/INF2/RICTOR/DLG1/GIT1/MICALL2/CLASP1/CARMIL2/MIR214/TMOD3/LATS1/PIK3R2/CKAP5/PINK1/TUBGCP6/CARMIL1/ARFGEF1/PRKCE",85
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","108/4155","372/18805",0.290322580645161,1.31396296727612,3.25719460162392,0.000952652471768594,0.0217962713340048,0.0193494952679238,"CYBA/CSK/LAPTM5/TYROBP/IGHG1/CD38/LILRA4/BTN1A1/PRAM1/THEMIS2/IKBKG/HCK/IGHG3/SH2B2/PTPN6/LILRA2/NFAM1/FCHO1/STK11/BTN2A3P/TNIP2/IGHG4/LILRB2/IGLC1/IGLC6/C5AR2/IRAK2/NINJ1/IGLC3/PLA2G6/IGHG2/PLD2/BTN3A1/LIME1/IGKC/CD14/GPS2/IRF3/CMTM3/BAX/IGLC7/BAG6/DGKZ/MYO1G/ECSIT/FCER2/LILRB1/HRAS/RPS3/GBP1/BTN3A3/OAS1/IRAK1/PRKD2/NR1H3/BTN2A2/TICAM1/LTF/ELF1/MIR708/KCNN4/CD81/CRKL/SOS1/PHPT1/HLA-DPB1/CLEC7A/TBK1/BRAF/IGHA1/NAGLU/PELI1/LGALS3/PTK2/UBR2/FOXP3/MICB/CD24/PAWR/BTLA/DUSP22/HLA-DRB1/EIF2B4/SYK/SHB/RC3H2/ZNRF1/BTN3A2/LILRB4/EP300/FCN1/NCR3/NR1D1/RAB11FIP2/RNF31/DENND1B/CYLD/FCGR3B/TNFAIP3/WDFY1/VTCN1/RELA/TRBC2/FPR1/PRKCE/MAP3K1/MAP2K7/WNK1",108
"GO:1902903","regulation of supramolecular fiber organization","114/4155","396/18805",0.287878787878788,1.30290267293877,3.2443479316544,0.000977954309457107,0.0222938020581331,0.0197911748673674,"COTL1/TWF2/DIAPH3/SKA1/TPX2/EPHA1/PYCARD/MAP1S/CDC42EP2/COLGALT1/APC2/HSPA1B/ARAP1/ACTG1/CORO1A/HSPA1A/PFDN5/PPM1F/PFN1/HCK/STMN1/FES/WAS/INPP5K/RNH1/PXN/CAPG/LDLR/HAUS7/FHOD1/VASP/CRACD/KATNB1/WASH3P/MET/SH3BP1/DAPK3/ARPC3/HCLS1/AURKB/CIB1/ARHGEF5/GSN/MLST8/GPX1/WASF1/SSH3/RHPN1/CORO1B/NAV3/SPTBN1/TBCD/DCTN1/ROCK2/FLII/RPS3/APP/RHOA/CCL24/EFEMP2/GMFG/FLNA/PICK1/XIRP2/RHPN2/SERPINF2/CKAP2/RAC1/ARL2/TACSTD2/ARPC5/BRK1/PRUNE1/BRAF/KANK3/NCKAP1/SORBS3/RDX/PSRC1/ATXN7/WDR47/TJP1/NUMA1/ARHGAP6/BAIAP2/ANKRD53/CCL26/BIN1/CDC42EP4/ARHGEF10L/ARHGEF2/SYNPO2/PPFIA1/RICTOR/DLG1/NAA80/GIT1/CHADL/CLASP1/MAP6D1/CARMIL2/MIR214/TMOD3/TTBK2/LATS1/PIK3R2/TESK1/CKAP5/CARMIL1/EMILIN1/ARFGEF1/WASHC2A/PRKCE/WASHC4",114
"GO:1903902","positive regulation of viral life cycle","13/4155","25/18805",0.52,2.35345367027677,3.60626326088751,0.00100578687684597,0.022845209894737,0.0202806835159598,"BSG/KPNA2/CLEC4G/VPS37B/VPS4A/TRIM11/LGALS1/CD74/HLA-DRB1/FURIN/CD4/LGALS9/TMPRSS2",13
"GO:0062207","regulation of pattern recognition receptor signaling pathway","61/4155","191/18805",0.319371727748691,1.44543570163998,3.29513850880541,0.00101334682936405,0.0229338313114918,0.0203593565907191,"SLC15A3/CYBA/CD300LF/CAV1/LILRA4/SPSB3/HSPA1B/OASL/LRCH4/HSPA1A/NFKBIL1/ZDHHC12/LILRA2/NOP53/ARRB2/ZDHHC1/GPR108/CPTP/NINJ1/SIRT2/IRF4/GPATCH3/NLRX1/CD14/GPS2/AURKB/SLC19A1/RSAD2/DDX60/TRIM11/CACTIN/LATS2/FLOT1/ABHD17A/APP/GFI1/KCNK6/TAB1/TKFC/NR1H3/EIF2AK2/LTF/S100A9/MIR708/AKT1/BANF1/ESR1/PELI1/STMP1/TREX1/ZNRF1/NEK7/PCBP2/GBP5/GDI1/NR1D1/TNFAIP3/TARBP2/LATS1/WDFY1/PTPRS",61
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","45/4155","132/18805",0.340909090909091,1.54291106005907,3.3334997666827,0.00101709785642831,0.0229359225249967,0.0203612130516338,"PBK/CEBPA/PLK1/CDC20/GABARAP/ELOB/UBXN1/AURKA/HSPA1B/HSPA1A/SIRT6/ARAF/DNAJB2/CSNK2B/NOP53/FZR1/DVL1/STUB1/CSNK1D/DDRGK1/ZER1/SIRT2/CDK2/RACK1/RPL11/BAG6/HSPBP1/DDA1/CCAR2/CAMLG/AKT1/GSK3A/SUMO1/LRRK2/KEAP1/SH3RF2/RAD23A/WAC/SOCS4/GIPC1/SOCS5/MDM2/AXIN1/UCHL5/COP1",45
"GO:0002385","mucosal immune response","18/4155","40/18805",0.45,2.03664259927798,3.49523665167887,0.00106049848017866,0.0238289067105376,0.0211539538377837,"FAU/H2BC7/H2BC8/H2BC10/EPG5/H2BC11/RPL39/DEFA4/H2BC6/RAB17/LTF/H2BC4/DEFA1B/DEFA1/DEFA3/RNASE3/IFNLR1/RNASE2",18
"GO:0010714","positive regulation of collagen metabolic process","14/4155","28/18805",0.5,2.26293622141998,3.56155089332372,0.00106851157544123,0.0239232109515753,0.021237671802097,"INHBA/VSIR/VIM/TGFB1/PRDX5/DDR2/CBX8/MYB/ENG/SCX/SERPINF2/F2R/UCN/ITGA2",14
"GO:0032008","positive regulation of TOR signaling","29/4155","76/18805",0.381578947368421,1.72697764266261,3.38191259504163,0.00108963953936983,0.0241376334710582,0.0214280239711672,"RNF167/GPR137/LAMTOR2/CASTOR1/LAMTOR1/MLST8/LAMTOR4/OTUB1/WDR24/KLHL22/LAMTOR5/LEP/PIH1D1/SRMS/AKT1/TBK1/SEC13/FLCN/OTUD5/HDAC3/HTR6/WAC/RICTOR/SYK/F3/EP300/USP32/XBP1/PRMT1",29
"GO:0045911","positive regulation of DNA recombination","29/4155","76/18805",0.381578947368421,1.72697764266261,3.38191259504163,0.00108963953936983,0.0241376334710582,0.0214280239711672,"ACTB/HDGFL2/RAD51AP1/WAS/TGFB1/MAD2L2/TIMELESS/ATAD5/RNF126/DMAP1/RUVBL2/NSD2/VPS72/TFRC/KMT5C/WRAP53/PELI1/NBN/TNFSF13/TP53BP1/ERCC2/IL4/KAT5/MRGBP/WDR48/TNFSF4/EPC2/FANCB/PRMT1",29
"GO:1903578","regulation of ATP metabolic process","29/4155","76/18805",0.381578947368421,1.72697764266261,3.38191259504163,0.00108963953936983,0.0241376334710582,0.0214280239711672,"UCHL1/IGF1/TSPO/FBP1/SIRT6/ENO1/ANTKMT/FIS1/TAFAZZIN/ZBTB7A/JMJD8/NDUFC2/EIF6/MLST8/SPHK2/SLC2A6/APP/ARL2/PRKAG3/FLCN/MLXIPL/TREX1/IL4/EP300/KAT2B/GIT1/PID1/ZBTB20/PINK1",29
"GO:0006368","transcription elongation by RNA polymerase II","41/4155","118/18805",0.347457627118644,1.57254889963083,3.32258131307446,0.00109466458465687,0.0241635643704716,0.0214510439550811,"RN7SK/MED11/ELOB/SIRT6/MED16/CTDP1/ADRM1/MED22/PWWP2B/INTS1/EZH2/MED18/ELL2/ELOF1/MED7/NELFE/CDK9/NELFB/INTS11/PAF1/TCEA2/RECQL5/POLR2I/MED15/EAPP/LDB1/NELFA/GTF2F2/GTF2F1/SETD2/EAF1/INTS5/MED25/MED1/MED9/INTS7/ENY2/AXIN1/ZMYND8/MED19/CCNT1",41
"GO:0019068","virion assembly","16/4155","34/18805",0.470588235294118,2.12982232604233,3.51154088330858,0.00110456440675531,0.0242965412840317,0.0215690933278497,"CHMP2A/RAB1B/CHMP4B/CHMP1A/CHMP6/VPS37C/VPS28/USP6NL/LRSAM1/CHMP4A/PC/VPS37B/VPS4A/MVB12A/RAB43/TBC1D20",16
"GO:0051382","kinetochore assembly","10/4155","17/18805",0.588235294117647,2.66227790755291,3.65157008775704,0.0011295428396126,0.0247591051102497,0.0219797312956637,"DLGAP5/CENPA/CENPF/CENPE/TRAPPC12/CENPK/KNTC1/CENPT/CENPX/CENPW",10
"GO:1902905","positive regulation of supramolecular fiber organization","57/4155","177/18805",0.322033898305085,1.45748434599931,3.25665369895997,0.00116799789924408,0.0255128182242548,0.0226488351120611,"SKA1/EPHA1/PYCARD/CDC42EP2/COLGALT1/HSPA1B/HSPA1A/PPM1F/PFN1/HCK/FES/PXN/FHOD1/VASP/CRACD/KATNB1/MET/AURKB/ARHGEF5/GSN/MLST8/GPX1/WASF1/NAV3/DCTN1/ROCK2/RPS3/APP/RHOA/CCL24/EFEMP2/FLNA/SERPINF2/RAC1/ARL2/BRK1/BRAF/NCKAP1/SORBS3/PSRC1/NUMA1/BAIAP2/ANKRD53/CCL26/BIN1/CDC42EP4/ARHGEF10L/SYNPO2/RICTOR/DLG1/GIT1/CLASP1/CARMIL2/TESK1/CKAP5/CARMIL1/PRKCE",57
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","8/4155","12/18805",0.666666666666667,3.01724829522663,3.72257748439174,0.00117342226101991,0.0255423060914368,0.0226750127705126,"CDCA8/BIRC5/NDC80/MAD2L1/AURKB/GEN1/MAD1L1/INCENP",8
"GO:0062197","cellular response to chemical stress","95/4155","323/18805",0.294117647058824,1.33113895377646,3.19689868879124,0.00119148553352905,0.0258457536667599,0.0229443963422622,"CDK1/AIF1/PYCARD/TSPO/CAV1/FBP1/PLEC/ALDH3B1/HSPA1B/HSPA1A/CCS/G6PD/NET1/STX4/PYCR1/MSRA/MIRLET7B/PXN/ZNF580/BAD/PEX10/EZH2/PRDX5/RBM11/SERPINB6/NINJ1/FUT8/TRPV3/SIRT2/ABCD1/MET/ECT2/KLF2/DDR2/CBX8/MYB/MLST8/DHFR/GPX1/RACK1/AGAP3/HSF1/TMEM161A/HM13/RIPK3/CLN3/NCOA7/RPS3/LONP1/MYLK/PCNA/MAP1LC3A/ROMO1/TRPM2/RWDD1/EIF2AK3/SETX/PEX5/ATP13A2/VPS13A/RELB/MPO/IL18BP/NFAT5/STK25/LRRK2/KEAP1/NAGLU/PKD2/STK26/SOD1/PAWR/CASP3/TP53INP1/ANKZF1/ARHGEF2/ATG7/TREX1/PEX14/CHCHD2/SELENON/PDK2/TIFAB/KAT2B/MDM2/ADPRS/ENDOG/NOS3/TNFAIP3/RELA/PINK1/PNPT1/XBP1/YBX3/WNK1",95
"GO:0032886","regulation of microtubule-based process","81/4155","269/18805",0.301115241635688,1.36280917423805,3.19181868648176,0.00126682140038594,0.0273851839966189,0.0243110154041397,"KIF18A/SKA3/DIAPH3/STIL/SKA1/PLK4/TPX2/CHMP2A/MAP1S/PLK1/SPAG5/CHMP4B/CATSPER1/CHMP1A/APC2/AURKA/TACC3/HSPA1B/HSPA1A/CHMP6/PPP1R35/STMN1/FES/CDK2AP2/FBXW5/STK11/CEP97/HAUS7/KATNB1/MET/BRCA1/WDR62/AURKB/STMN3/CIB1/GEN1/EML3/CHMP4A/CPAP/RAE1/NAV3/CEP131/TBCD/DCTN1/CCNF/ROCK2/RPS3/RHOA/CFAP43/SPICE1/LAMP1/TRIM58/IGBP1/CKAP2/RAC1/ARL2/CFAP206/GSK3A/PRUNE1/CDK11B/RBM14/PSRC1/ATXN7/WDR47/NUMA1/ANKRD53/CEP76/PLK2/ARHGEF2/PKD1/KAT2B/GIT1/CLASP1/MAP6D1/TEX101/CYLD/TTBK2/TRIM46/CKAP5/MARK2/CEP295",81
"GO:0034446","substrate adhesion-dependent cell spreading","36/4155","101/18805",0.356435643564356,1.61318225685384,3.29059809919343,0.00127639864627979,0.0274973990155601,0.0244106335427066,"KIF14/EPHA1/ITGA8/PXN/POPDC1/FERMT3/LAMC1/UNC13D/CIB1/LAMB1/ITGB3/ILK/PEAK1/VAMP3/GBP1/RHOA/FLNA/FN1/OLFM4/TEK/RAC3/RAC1/LIMS2/CRKL/TACSTD2/BRAF/PTK2/SRGAP2/DOCK1/LIMS1/PARVG/EPHB3/MICALL2/TESK1/CARMIL1/ST6GAL1",36
"GO:0051650","establishment of vesicle localization","64/4155","204/18805",0.313725490196078,1.41988155069489,3.21118667313788,0.00128675327206741,0.0276255351458582,0.0245243855422509,"SDC1/CHMP2A/STXBP2/RAB11B/TRAPPC12/RAB3A/IKBKG/TCIRG1/TRAPPC1/STK11/TRAPPC2B/TRAPPC5/CSNK1D/EXOC3/HGS/PEF1/ARFGAP2/SNF8/KIFC2/LIN7B/VPS4A/CLN3/TRAPPC6A/MX1/DCTN1/CDK5/BLOC1S1/DTNBP1/BLOC1S4/DCTN2/ATP13A2/RAB17/SPG11/DYNC1I1/TRAPPC9/SNAPIN/STARD3/SCRIB/LRRK2/UNC13B/MREG/NAGLU/FNBP1L/F8A1/TRAPPC4/KIFAP3/BLOC1S3/BTBD8/SNAP91/CADPS2/ASIP/TRAPPC3/PDCD6/CLASP1/CCDC186/KIF5B/TRAPPC2L/TESK1/EXOC7/TRIM46/PINK1/CDR2L/MYO7A/TRAPPC10",64
"GO:0001959","regulation of cytokine-mediated signaling pathway","60/4155","189/18805",0.317460317460317,1.43678490248887,3.2140095172136,0.0013043063200164,0.0277715185446445,0.0246539813359867,"PYCARD/CD300LF/LAPTM5/SHARPIN/CAV1/NR1H2/AGPAT2/HSPA1B/HSPA1A/PTPN6/PELI3/TTLL12/CDC37/IRAK2/GSTP1/TRIM6/OAS3/GPS2/IRF3/USP18/SIGIRR/H2BC11/PARP14/ULK1/CACTIN/CPNE1/TNFRSF1A/MMP8/MIR27A/MIB2/RNF113A/CD74/GFI1/PARP9/OAS1/ADAR/IRAK1/NR1H3/TRAF2/CSF1/ADAM17/CLDN18/TBK1/EIF4E2/MIR27B/SPPL2B/CD24/STAT2/MED1/SYK/USP25/TREX1/RFFL/MAPKAPK2/CYLD/STING1/TNFAIP3/MIR101-1/IL6ST/PTPN11",60
"GO:0050863","regulation of T cell activation","113/4155","395/18805",0.286075949367089,1.29474325579978,3.15287935703678,0.00130471070830471,0.0277715185446445,0.0246539813359867,"ACTB/AIF1/IGF1/PYCARD/CSK/LAPTM5/JUNB/SART1/CAV1/TNFRSF14/ADAM8/CCDC88B/CORO1A/TNFAIP8L2/FLOT2/VSIR/PRELID1/PTPN6/TNFRSF1B/TARM1/FCHO1/TGFB1/SMARCD2/CEBPB/BAD/LILRB2/SFTPD/STAT5A/IRF4/CD1D/BID/IL21/CLEC4G/ILDR2/TYK2/SASH3/IL12A/RARA/RIPK3/ADORA2A/IL4R/LGALS1/KLHL22/LILRB1/MIR27A/RPS3/RHOA/CD74/RAC2/BTN2A2/LEP/PDE5A/EFNB1/IL27/ABL2/CD81/SOS1/TFRC/AKT1/HLA-DPB1/SCRIB/BRAF/DHPS/PIK3R6/BATF/PELI1/LGALS3/SOD1/FOXP3/CD80/SLC4A2/CD24/MAD1L1/PAWR/CTSG/CASP3/DUSP22/HLA-DRB1/TWSG1/HLX/SYK/KLHL25/TREX1/SOCS5/HLA-DPA1/RASAL3/CLPTM1/SHB/RC3H2/DLG1/IL4/KAT5/LILRB4/EP300/RAG1/IGFBP2/TMIGD2/PAG1/TNFRSF9/CYLD/ZBTB7B/CD4/HLA-DMA/CD274/ZBTB16/VTCN1/TNFSF4/XBP1/DOCK8/LGALS9/IL6ST/PTPN11/AGER",113
"GO:0007015","actin filament organization","130/4155","463/18805",0.280777537796976,1.27076332088379,3.14158493708511,0.00130684287297338,0.0277715185446445,0.0246539813359867,"COTL1/TWF2/DIAPH3/AIF1/ALDOA/EPHA1/ZYX/PYCARD/CAPZB/CDC42EP2/LIMD2/SRF/CORO7/PLEC/ARAP1/ACTG1/CORO1A/ARPC4/ARPC1B/BIN3/PPM1F/PFN1/RHOG/CNN2/HCK/STMN1/WAS/INPP5K/CFL1/RNH1/PXN/MAD2L2/CAPG/FSCN2/FHOD1/VASP/CRACD/PLS1/TCAP/RHOBTB1/TRPV3/MYO1D/WASH3P/MICAL1/MET/SH3BP1/MYO1F/PPP1R9B/ARPC3/MSRB1/ELMO3/HCLS1/IQGAP3/ARHGEF5/GSN/MLST8/WASF1/SSH3/RHPN1/CORO1B/SPTBN1/MYO1G/FSCN1/ROCK2/FLII/RHOA/CCL24/RAC2/TMSB10/GMFG/FLNA/SORBS1/PICK1/XIRP2/RHPN2/HSP90B1/SERPINF2/RAC3/RAC1/ARRB1/MYO5B/TACSTD2/ARPC5/BRK1/MYO7B/BRAF/KANK3/NCKAP1/SORBS3/CATIP/PLS3/RDX/PAWR/TJP1/GDPD2/ARHGAP6/BAIAP2/CCL26/BIN1/TAGLN2/CDC42EP4/ARHGEF10L/ARHGEF2/SYNPO2/INF2/PPFIA1/RHOF/CALD1/RICTOR/DLG1/RND2/ESPN/NAA80/MICALL2/CLASP1/AQP2/CARMIL2/MIR214/TMOD3/LATS1/MYO1A/SH3D21/PIK3R2/TESK1/MYO7A/CARMIL1/ARFGEF1/WASHC2A/PRKCE/WASHC4",130
"GO:0000045","autophagosome assembly","41/4155","119/18805",0.34453781512605,1.55933420299528,3.2597065747032,0.00131882004845988,0.0279313610939019,0.0247958804986037,"GABARAP/RAB1B/WDR45/AP5Z1/TCIRG1/ATG4B/ATG4D/TOM1/GABARAPL3/ATG13/ATG101/PIP4K2C/LRSAM1/AP4M1/ULK1/EMC6/CTSD/MAP1LC3A/PACS2/ATG16L2/STX17/EFNB1/RAB19/LRRK2/RAB43/TP53INP1/PIKFYVE/ATG7/STBD1/IFT20/NSFL1C/ATG3/ATG9B/STING1/RAB3GAP2/GABARAPL2/WIPI2/PINK1/ATG2B/LRBA/PHF23",41
"GO:0042255","ribosome assembly","24/4155","60/18805",0.4,1.81034897713598,3.34808761249594,0.00133480388906616,0.0281746989244301,0.0250119020432138,"FAU/NOP53/RPS28/EIF6/RPS14/RPS27/RPS15/RPS19/RPL38/RPL11/BOP1/MCAT/RPS5/RPL24/VCX/RRP7A/MPV17L2/RPL5/RPSA2/RPSA/ABT1/MRPS2/DDX28/RRP7BP",24
"GO:0000076","DNA replication checkpoint signaling","11/4155","20/18805",0.55,2.48922984356197,3.54864823847525,0.00135770429409068,0.028561906777364,0.0253556432456991,"CDC6/CLSPN/CDC45/TICRR/ORC1/DNA2/RAD9A/TIMELESS/DONSON/TIPIN/CDT1",11
